# time(s),x(m),y(m),vx(m/s),vy(m/s),phi(rad),delta(rad),omega(rad/s),ax(m/s^2),deltadelta(rad/s),wheel_fl(kmph),wheel_fr(kmph),wheel_rl(kmph),wheel_rr(kmph),roll(rad),throttle_ped_cmd(%),brake_ped_cmd(kPa)
1692117401.38360357,365.03649234,76.66814527,12.64268264,-0.19438903,-0.09691958,-0.03978354,-0.13719932,-0.10926703,-0.00797231,46.50000000,45.95155373,45.50000000,45.95776571,-1.48352803,12.29047956,0.00000000
1692117401.42360353,365.53261033,76.61726030,12.67105119,-0.18535377,-0.10289581,-0.04010243,-0.13856318,-0.11072895,0.00000000,46.54511163,45.74185080,46.30326084,46.16140852,-1.45315109,12.31779094,0.00000000
1692117401.46360350,366.04650202,76.56253327,12.64744279,-0.20707001,-0.11053309,-0.04010243,-0.14442665,-0.10028997,0.00000000,46.75898800,46.09999847,46.32663159,45.59999847,-1.51752305,12.32220653,0.00000000
1692117401.50360346,366.55527715,76.50544699,12.67860654,-0.18793633,-0.11631042,-0.04010243,-0.14442748,-0.09677308,0.00000000,46.69259333,45.70000076,46.22222109,46.18148224,-1.45802533,12.34529869,0.00000000
1692117401.54360342,367.01780624,76.44957224,12.69198918,-0.20011252,-0.12260362,-0.04010243,-0.14577284,-0.09829057,-0.01452987,46.90000153,46.09999847,46.13355704,45.90365355,-1.51779348,12.39128330,0.00000000
1692117401.58360338,367.54298916,76.38363222,12.66629191,-0.19751260,-0.12785586,-0.04068362,-0.14425682,-0.09967809,0.00000000,46.50000000,45.85588799,46.05420467,46.30841010,-1.51216790,12.42078983,0.00000000
1692117401.62360334,368.04752010,76.31732858,12.70718327,-0.20349729,-0.13322897,-0.04068362,-0.14319575,-0.09232162,0.00000000,47.14836837,46.04510752,46.51957450,46.43205745,-1.57055327,12.40517837,0.00000000
1692117401.66360331,368.55831424,76.24685745,12.69868554,-0.18741843,-0.14088455,-0.04068362,-0.14860889,-0.08464549,0.00000000,46.65128318,45.90513372,45.70000076,46.31026939,-1.49665507,12.42419481,0.00000000
1692117401.70360327,369.06486564,76.17434208,12.72554090,-0.19980822,-0.14690733,-0.04068362,-0.14883369,-0.08151700,-0.01452987,47.04950271,46.20000076,46.24652430,46.09999847,-1.52278855,12.46469089,0.00000000
1692117401.74360323,369.56404863,76.09949479,12.71792883,-0.21175168,-0.15369654,-0.04126482,-0.15099254,-0.07911192,0.00000000,46.79999924,46.29999924,46.24065599,45.90000153,-1.50774921,12.46083562,0.00000000
1692117401.78360319,370.07823912,76.01917683,12.72624617,-0.19371450,-0.15881675,-0.04126482,-0.14856783,-0.06610911,0.00000000,47.09999847,46.00000000,46.62315565,46.58345897,-1.55898040,12.44653702,0.00000000
1692117401.82360315,370.57827584,75.93747966,12.77094906,-0.21275687,-0.16386218,-0.04126482,-0.14614143,-0.06056918,0.00000000,47.00711804,46.29999924,46.37864556,46.41423563,-1.54258720,12.45719717,0.00000000
1692117401.86360312,371.08415022,75.85223094,12.73142381,-0.19550344,-0.17150408,-0.04126482,-0.15117496,-0.06048505,0.00663657,46.94468932,46.04115000,46.26238888,46.40707897,-1.54554506,12.49859305,0.00000000
1692117401.90360308,371.59117104,75.76362667,12.76282583,-0.21215769,-0.17764113,-0.04099936,-0.15142800,-0.04637316,-0.00663657,47.40000153,46.50000000,47.09999847,46.53077912,-1.54658115,12.47407021,0.00000000
1692117401.94360304,372.08545385,75.67327331,12.80090535,-0.18868003,-0.18466477,-0.04126482,-0.15391350,-0.03413928,0.00000000,46.79999924,46.09678329,46.61608388,47.29999924,-1.54474162,12.42366913,0.00000000
1692117401.98360300,372.59559815,75.57662512,12.76920083,-0.20709385,-0.19016597,-0.04126482,-0.15217070,-0.02611493,0.00000000,47.34824828,46.40000153,46.48247940,46.20000076,-1.50388438,12.46633363,0.00000000
1692117402.02360296,373.10253809,75.47815862,12.80956235,-0.19877419,-0.19625179,-0.04126482,-0.15216631,-0.02677769,0.00000000,46.95150620,46.00000000,46.55752654,46.71505537,-1.51509154,12.48443541,0.00000000
1692117402.06360292,373.47137007,75.40309609,12.82287090,-0.21430743,-0.20142210,-0.04126482,-0.14988003,-0.01537011,0.00789410,47.54826414,46.44479351,46.96908706,46.82397166,-1.56132717,12.45742205,0.00000000
1692117402.10360289,373.98286885,75.29777923,12.81665406,-0.19098989,-0.20736026,-0.04094906,-0.14973871,-0.00148830,0.00663577,47.20000076,46.35929040,46.82212268,46.86672581,-1.50303352,12.44560698,0.00000000
1692117402.14360285,374.51310471,75.18594604,12.86140337,-0.20901562,-0.21262322,-0.04068362,-0.14789656,0.00068310,-0.01452987,47.50000000,46.70000076,47.09999847,46.68583721,-1.49418811,12.48729214,0.00000000
1692117402.18360281,375.05555484,75.06835545,12.84226468,-0.18952827,-0.21839878,-0.04126482,-0.14757893,-0.00195305,-0.00646148,47.41082993,46.79999924,46.65541474,46.50000000,-1.46505969,12.52865923,0.00000000
1692117402.22360277,375.56857018,74.95337766,12.85168041,-0.19569111,-0.22391239,-0.04152328,-0.14657296,0.00609722,-0.00806838,47.34073392,46.50000000,47.22223381,47.12961755,-1.44650422,12.52207980,0.00000000
1692117402.26360273,376.06926943,74.83822548,12.89690271,-0.20978823,-0.23045253,-0.04184601,-0.14855949,0.01188042,0.00000000,47.70000076,46.70000076,47.07962382,47.01164381,-1.45268500,12.51826252,0.00000000
1692117402.30360270,376.57430966,74.71871556,12.87655057,-0.21600934,-0.23650042,-0.04184601,-0.14891771,0.00813354,-0.01452987,47.29999924,46.48915166,46.76627258,46.84457621,-1.42192775,12.55693878,0.00000000
1692117402.34360266,377.07573333,74.59639391,12.89340740,-0.20858714,-0.24341839,-0.04242721,-0.15148214,0.01578070,0.00000000,47.84814999,46.90000153,47.20000076,46.93334758,-1.41104997,12.55164804,0.00000000
1692117402.38360262,377.59509109,74.46404399,12.92922473,-0.20395129,-0.25016054,-0.04242721,-0.15331433,0.02482035,0.00000000,47.40000153,46.40000153,47.27315298,47.79999924,-1.35929483,12.48072677,0.00000000
1692117402.42360258,378.09597120,74.33286122,12.91112695,-0.20716418,-0.25713395,-0.04242721,-0.15562383,0.03830134,-0.01452987,47.79633451,46.90000153,47.12983317,47.16649936,-1.33980089,12.46944699,0.00000000
1692117402.46360254,378.60413621,74.19790179,12.91208742,-0.21303852,-0.26397195,-0.04300840,-0.15733643,0.04289509,0.00000000,47.50000000,46.40000153,47.11477914,47.25184732,-1.30892763,12.50074448,0.00000000
1692117402.50360250,379.10553915,74.06133504,12.96321619,-0.22698015,-0.27026462,-0.04300840,-0.15732298,0.04656803,-0.00650896,48.00000000,46.94486709,47.40684195,47.27947403,-1.30307850,12.52043061,0.00000000
1692117402.54360247,379.56986392,73.93064185,12.97215670,-0.22021036,-0.27618606,-0.04326876,-0.15633574,0.04543573,-0.00011910,47.80671613,46.80671613,46.59999847,47.37183018,-1.30700647,12.53602743,0.00000000
1692117402.58360243,380.08937884,73.78219841,12.95890979,-0.22013009,-0.28167045,-0.04327353,-0.15431456,0.04835908,-0.00790181,47.74499971,47.00000000,47.13166537,46.70000076,-1.27743108,12.55563299,0.00000000
1692117402.62360239,380.58704499,73.63644531,12.98503897,-0.22272466,-0.28749792,-0.04358960,-0.15339311,0.04792667,0.00000000,48.29999924,47.20000076,47.21106262,47.36290593,-1.24519750,12.54104178,0.00000000
1692117402.66360235,381.09360635,73.48440282,13.00231665,-0.21783507,-0.29553486,-0.04358960,-0.15872933,0.05893817,0.00000000,47.70000076,46.90000153,47.70063480,47.54931220,-1.25793684,12.49409843,0.00000000
1692117402.70360231,381.59583867,73.33033125,13.00236135,-0.21563004,-0.30199284,-0.04358960,-0.15905167,0.06935136,-0.00810327,48.09632386,47.20000076,46.79999924,47.47022152,-1.22988565,12.49421468,0.00000000
1692117402.74360228,382.08169079,73.17707364,13.02336999,-0.23515643,-0.30948422,-0.04391373,-0.16200316,0.06831133,0.00810327,47.85181397,46.94093303,47.18186531,46.70000076,-1.22445803,12.55621418,0.00000000
1692117402.78360224,382.58801368,73.01404656,13.04338113,-0.22131598,-0.31536094,-0.04358960,-0.16044898,0.06332958,-0.00812712,48.40000153,47.40000153,47.35512655,47.71708804,-1.19871916,12.55137224,0.00000000
1692117402.82360220,383.07363273,72.85309988,13.04859745,-0.21403447,-0.32107336,-0.04391468,-0.15857858,0.07768683,-0.00640275,48.05251004,46.90000153,47.86087228,47.78996553,-1.19732624,12.48056956,0.00000000
1692117402.86360216,383.57659246,72.68398619,13.05209996,-0.22606572,-0.32929152,-0.04417079,-0.16387697,0.08857584,0.00000000,47.94445073,47.29999924,47.09999847,47.61479541,-1.16717723,12.46297900,0.00000000
1692117402.90360212,384.07488959,72.51251331,13.07595839,-0.23858214,-0.33578129,-0.04417079,-0.16373834,0.09003049,0.00000000,48.36256955,47.26256910,47.53383887,47.54102127,-1.15186514,12.50942842,0.00000000
1692117402.94360209,384.56063491,72.34135237,13.10084742,-0.22893828,-0.34146400,-0.04417079,-0.16156765,0.08789032,-0.00589959,48.09999847,47.34499693,47.74499649,47.92001348,-1.13264407,12.48496047,0.00000000
1692117402.98360205,385.06429971,72.16073531,13.09124152,-0.22499624,-0.34751271,-0.04440678,-0.16055843,0.10184199,0.00589959,48.35324372,47.40000153,47.90135185,47.99216122,-1.15382512,12.42808612,0.00000000
1692117403.02360201,385.55021284,71.98274832,13.09013845,-0.22879118,-0.35407189,-0.04417079,-0.16097380,0.11131236,-0.01452987,48.04914066,47.59999847,48.05601786,47.52113173,-1.10618647,12.42472431,0.00000000
1692117403.06360197,385.95240266,71.82859543,13.13583255,-0.22164802,-0.36357159,-0.04475199,-0.16925501,0.10993227,0.00000000,48.70000076,47.70000076,47.84091407,47.85545101,-1.06146100,12.45307401,0.00000000
1692117403.10360193,386.44960457,71.63836777,13.16182365,-0.22192415,-0.37027039,-0.04475199,-0.16906989,0.11319217,0.00668245,48.20000076,47.29665432,47.88661239,48.02008081,-1.08008093,12.43066588,0.00000000
1692117403.14360189,386.95917945,71.44105487,13.13775348,-0.23393882,-0.37615220,-0.04448469,-0.16681669,0.12481229,0.02237728,48.34454149,47.70000076,47.87365560,48.02634592,-1.05599589,12.39934050,0.00000000
1692117403.18360186,387.47889742,71.23551698,13.14827163,-0.23420795,-0.38187002,-0.04358960,-0.16433459,0.12171229,0.00000000,48.65897650,47.20000076,47.20000076,47.81436108,-1.02729203,12.42518997,0.00000000
1692117403.22360182,387.97006602,71.03588257,13.18988945,-0.21504134,-0.38819289,-0.04358960,-0.16369639,0.12188561,0.00000000,48.29999924,47.64450450,48.25183168,48.29999924,-1.03220273,12.42833768,0.00000000
1692117403.26360178,388.46660725,70.83031968,13.20657881,-0.22073481,-0.39693971,-0.04358960,-0.16990460,0.13146299,-0.01452987,48.69658616,47.60682571,48.12781718,48.22388959,-1.00811826,12.38063705,0.00000000
1692117403.30360174,388.95876982,70.62274080,13.18455231,-0.24088773,-0.40373866,-0.04417079,-0.16991952,0.13453158,0.00000000,48.40352387,47.90000153,48.07290869,48.08237728,-1.01880038,12.38848360,0.00000000
1692117403.34360170,389.40956873,70.42685231,13.19728882,-0.21603413,-0.41130308,-0.04417079,-0.17192389,0.12834132,0.00000000,49.00000000,48.00000000,47.50000000,47.76194304,-0.95310199,12.43068598,0.00000000
1692117403.38360167,389.91467429,70.20674396,13.23572580,-0.21449548,-0.41710134,-0.04417079,-0.16908108,0.13147301,0.00000000,48.50000000,47.64862228,48.45413078,48.70000076,-0.94278817,12.40713740,0.00000000
1692117403.42360163,390.40305860,69.98922340,13.25125668,-0.23271535,-0.42256285,-0.04417079,-0.16554461,0.13777787,0.01452987,48.64488259,47.95170642,48.31759248,48.42729055,-0.93941355,12.36387504,0.00000000
1692117403.46360159,390.89691410,69.76610507,13.25409890,-0.22906194,-0.43017929,-0.04358960,-0.16835128,0.13662452,0.00000000,48.95815980,47.50000000,48.11958208,48.18041716,-0.92103980,12.37964905,0.00000000
1692117403.50360155,391.38222036,69.54203634,13.25184396,-0.23116790,-0.43691558,-0.04358960,-0.16836490,0.13495969,-0.00794605,48.59999847,48.20000076,48.16229001,48.00000000,-0.88936114,12.38505081,0.00000000
1692117403.54360151,391.82874009,69.33003721,13.26149637,-0.22006258,-0.44444510,-0.04390744,-0.17043630,0.14228457,0.00794605,49.04816498,47.90733671,48.67017677,48.32615472,-0.89676048,12.34114276,0.00000000
1692117403.58360147,392.33072612,69.09069857,13.29232444,-0.23987750,-0.45048218,-0.04358960,-0.16837886,0.15045584,0.00000000,48.75175693,48.09999847,48.42013052,48.42459702,-0.88113702,12.29446062,0.00000000
1692117403.62360144,392.81024613,68.85716463,13.31517508,-0.22232978,-0.45653389,-0.04358960,-0.16652091,0.15544974,0.00000000,49.20000076,48.29999924,49.00000000,48.33063138,-0.84334005,12.28073226,0.00000000
1692117403.66360140,393.29419385,68.61779124,13.31362744,-0.23041493,-0.46449625,-0.04358960,-0.17016741,0.15478829,0.00000000,48.90000153,48.09999847,48.35549476,48.20000076,-0.83427196,12.27975187,0.00000000
1692117403.70360136,393.77466481,68.37550887,13.31243877,-0.22828435,-0.47120524,-0.04358960,-0.16988628,0.16100516,-0.00658587,48.94446981,48.25184299,48.72580309,48.57051200,-0.83061208,12.25424438,0.00000000
1692117403.74360132,394.24783323,68.13268232,13.32070540,-0.23623894,-0.47695097,-0.04385303,-0.16718231,0.16248339,-0.00794400,49.50000000,47.99033743,47.70000076,48.56771398,-0.81890572,12.24318014,0.00000000
1692117403.78360128,394.72873638,67.88244787,13.35156350,-0.22272179,-0.48322729,-0.04417079,-0.16612738,0.16262738,0.00000000,49.00000000,48.50000000,48.64458517,48.40000153,-0.80033539,12.25689183,0.00000000
1692117403.82360125,395.19302750,67.63567839,13.37412762,-0.22469015,-0.49157062,-0.04417079,-0.17077857,0.16240163,0.00000000,49.34819486,48.00000000,48.58916748,48.82166687,-0.79189246,12.24499456,0.00000000
1692117403.86360121,395.66809208,67.38066981,13.38613337,-0.23059187,-0.49899290,-0.04417079,-0.17243544,0.16398469,0.00000000,49.00362738,48.40000153,48.82901871,48.72279422,-0.79122247,12.21604525,0.00000000
1692117403.90360117,396.14041993,67.12175022,13.37560671,-0.23331518,-0.50586142,-0.04417079,-0.17234828,0.16661728,0.00000000,49.59999847,48.26281694,48.52929596,49.09999847,-0.75821920,12.18869688,0.00000000
1692117403.94360113,396.60000905,66.86585198,13.37551768,-0.22505014,-0.51244838,-0.04417079,-0.17155148,0.17120312,-0.01452987,49.40707433,48.40000153,48.78585165,48.49646268,-0.74554541,12.16318738,0.00000000
1692117403.98360109,397.07551669,66.59826561,13.39125766,-0.22996633,-0.51753573,-0.04475199,-0.16690170,0.17399671,0.00808493,49.19293328,48.55176607,48.88586472,48.97650373,-0.74216238,12.11572192,0.00000000
1692117404.02360106,397.54751064,66.32764593,13.41344617,-0.23486996,-0.52421840,-0.04442859,-0.16693293,0.18647225,0.00644494,49.79999924,48.29012498,48.82531276,48.92531505,-0.74779712,12.09079762,0.00000000
1692117404.06360102,397.91247995,66.11179037,13.44426230,-0.23094403,-0.53210038,-0.04417079,-0.17038471,0.17845973,0.00000000,49.29999924,48.70000076,48.77734617,48.78906080,-0.70512314,12.10264028,0.00000000
1692117404.10360098,398.38053036,65.83473325,13.45970464,-0.22436067,-0.53884334,-0.04417079,-0.17018792,0.17916732,-0.00807222,49.64824981,48.20000076,49.05174898,48.78600302,-0.70433449,12.10669537,0.00000000
1692117404.14360094,398.86009838,65.54893774,13.45219147,-0.23838568,-0.54484891,-0.04449368,-0.16813469,0.17551219,0.00807222,49.29999924,48.75180324,49.13245924,49.13606389,-0.74436325,12.04633362,0.00000000
1692117404.18360090,399.35127385,65.25122492,13.44857124,-0.23373412,-0.55123624,-0.04417079,-0.16727551,0.18706777,0.00000000,49.64146115,48.56195768,48.82096310,48.96878956,-0.70335779,12.01766159,0.00000000
1692117404.22360086,399.81396020,64.96396163,13.46151596,-0.22166317,-0.55768891,-0.04417079,-0.16665956,0.18320576,-0.00795283,49.70672376,48.59999847,48.81680666,49.04831852,-0.68817541,12.00331223,0.00000000
1692117404.26360083,400.27928644,64.67164929,13.47660660,-0.23836352,-0.56587209,-0.04448891,-0.17095365,0.19184034,0.00795283,49.29999924,48.79999924,48.98210326,48.97494453,-0.69355119,11.99754125,0.00000000
1692117404.30360079,400.73678993,64.37924590,13.48777709,-0.23893573,-0.57280748,-0.04417079,-0.17124366,0.19049500,-0.00639760,50.00000000,48.59655781,49.06090070,49.28967346,-0.72065064,11.95675084,0.00000000
1692117404.34360075,401.18158518,64.08890400,13.51425639,-0.23757008,-0.58065928,-0.04442670,-0.17384840,0.19372156,-0.00166121,49.59999847,49.09999847,49.02133025,48.96855248,-0.70659678,11.94183159,0.00000000
1692117404.38360071,401.64591809,63.78149210,13.53565159,-0.22459252,-0.58742804,-0.04449315,-0.17334286,0.19133270,-0.00026159,49.79999924,48.50000000,49.29999924,49.16518623,-0.69772094,11.91289066,0.00000000
1692117404.42360067,402.08965755,63.48203036,13.52831838,-0.24739425,-0.59443764,-0.04450361,-0.17352860,0.19372724,0.00832040,49.89797677,49.00000000,49.20472074,49.29325643,-0.76495832,11.87632586,0.00000000
1692117404.46360064,402.54227081,63.17401867,13.52974499,-0.23179840,-0.60233125,-0.04417079,-0.17616040,0.19678564,0.00000000,49.89407066,48.76037570,49.17816231,49.37924817,-0.69443072,11.85230236,0.00000000
1692117404.50360060,402.99158782,62.86330512,13.54480109,-0.22805178,-0.60936169,-0.04417079,-0.17607304,0.19595991,-0.01452987,50.09999847,48.90000153,49.08482240,49.29999924,-0.72665828,11.83135036,0.00000000
1692117404.54360056,403.39528710,62.57833946,13.53826673,-0.24346391,-0.61543103,-0.04475199,-0.17346885,0.19966346,0.00657855,49.64300743,49.09999847,49.40105463,49.31187306,-0.70832954,11.77469526,0.00000000
1692117404.58360052,403.85857844,62.25018769,13.54264242,-0.24131145,-0.62149104,-0.04448885,-0.17113027,0.20817732,-0.00657855,50.29999924,48.84135349,49.21369110,49.44149550,-0.73607919,11.72450224,0.00000000
1692117404.62360048,404.29963215,61.93236939,13.56372331,-0.23630885,-0.62740504,-0.04475199,-0.16857571,0.20843467,0.00000000,49.90000153,49.29999924,49.46817570,48.79999924,-0.73464267,11.70031031,0.00000000
1692117404.66360044,404.74551365,61.60684233,13.58333675,-0.22897846,-0.63545026,-0.04475199,-0.17221368,0.20600536,0.00000000,49.89268660,49.00731309,49.21097032,49.57011012,-0.71854124,11.71485469,0.00000000
1692117404.70360041,405.18622759,61.27972169,13.58703880,-0.25120532,-0.64220868,-0.04475199,-0.17183179,0.21098047,0.00000000,50.15875263,49.24824981,51.09999847,49.30274441,-0.75155600,11.65319981,0.00000000
1692117404.74360037,405.61871218,60.95448991,13.60520418,-0.23285572,-0.64772121,-0.04475199,-0.16831783,0.21051943,-0.01452987,49.90000153,49.29999924,49.22810172,49.79999924,-0.70942497,11.61422141,0.00000000
1692117404.78360033,406.05632630,60.62097933,13.61609285,-0.22876145,-0.65414660,-0.04533318,-0.16754447,0.20690295,0.00645650,50.25137138,49.09999847,49.23674346,49.65502797,-0.68825903,11.61599990,0.00000000
1692117404.82360029,406.47937024,60.29392320,13.60000981,-0.25427097,-0.66200467,-0.04507492,-0.17074136,0.20545733,0.00807337,50.00000000,49.35174419,49.50697511,49.75174374,-0.73645240,11.59084847,0.00000000
1692117404.86360025,406.91095990,59.95463807,13.60419897,-0.23462827,-0.67053001,-0.04475199,-0.17549474,0.21411755,0.00000000,50.40000153,48.98933498,49.53400164,49.75177748,-0.71431612,11.54300186,0.00000000
1692117404.90360022,407.33898267,59.61306237,13.62188201,-0.23348329,-0.67767789,-0.04475199,-0.17585402,0.20669737,-0.01452987,50.25546605,49.40000153,49.54008389,49.32995837,-0.68907857,11.52778843,0.00000000
1692117404.94360018,407.75023000,59.27874557,13.62246991,-0.23071434,-0.68611202,-0.04533318,-0.17945664,0.20459762,0.00818029,49.79999924,49.15893563,49.17855700,49.00000000,-0.65414612,11.51762052,0.00000000
